txn_id,user_id,timestamp,txn_amount,category,transaction_hour,is_weekend,hour_sin,hour_cos,txn_count_today,daily_total_spent,remaining_daily_capacity,txn_count_prev_7d,avg_spend_last_7days,spending_velocity_ratio,income_tier,user_tenure_days,is_new_user,pressure_score,monthly_savings_so_far,user_savings_streak,days_since_last_txn,clean_number_tier,rounded_amount,roundup_amount
TXN_00012103,USR_0256,2024-11-10 13:52:23,1468,shopping,13,1,-0.2588,-0.9659,1,0.0,1500.0,5,968.0,1.5165,Medium,173,0,0.028,440,0,4,3,1500,32
TXN_00012104,USR_0256,2024-11-10 15:11:27,701,ride_sharing,15,1,-0.7071,-0.7071,2,1468.0,32.0,5,968.0,0.7242,Medium,173,0,0.95,472,0,0,3,750,49
TXN_00012105,USR_0256,2024-11-10 18:46:06,1039,ride_sharing,18,1,-1.0,-0.0,3,2169.0,-669.0,5,968.0,1.0733,Medium,173,0,0.95,521,0,0,3,1100,61
TXN_00012106,USR_0256,2024-11-14 07:26:34,1383,ecommerce,7,0,0.9659,-0.2588,1,0.0,1500.0,3,1069.33,1.2933,Medium,177,0,0.0013,582,0,4,3,1450,67
TXN_00012107,USR_0256,2024-11-14 08:36:37,460,ecommerce,8,0,0.866,-0.5,2,1383.0,117.0,3,1069.33,0.4302,Medium,177,0,0.95,649,0,0,3,500,40
TXN_00012108,USR_0256,2024-11-14 13:05:42,811,ecommerce,13,0,-0.2588,-0.9659,3,1843.0,-343.0,3,1069.33,0.7584,Medium,177,0,0.95,689,0,0,3,850,39
TXN_00012109,USR_0256,2024-11-14 17:48:35,978,ride_sharing,17,0,-0.9659,-0.2588,4,2654.0,-1154.0,3,1069.33,0.9146,Medium,177,0,0.95,728,0,0,3,1000,22
TXN_00012110,USR_0256,2024-11-16 10:40:47,1716,ecommerce,10,1,0.5,-0.866,1,0.0,1500.0,7,977.14,1.7561,Medium,179,0,0.0361,750,0,2,3,1750,34
TXN_00012111,USR_0256,2024-11-17 15:10:38,241,ride_sharing,15,1,-0.7071,-0.7071,1,0.0,1500.0,8,1069.5,0.2253,Medium,180,0,0.0065,784,10,1,2,300,59
TXN_00012112,USR_0256,2024-11-17 17:54:44,979,food_delivery,17,1,-0.9659,-0.2588,2,241.0,1259.0,8,1069.5,0.9154,Medium,180,0,0.2771,843,0,0,3,1000,21
TXN_00012113,USR_0256,2024-11-20 21:52:27,620,food_delivery,21,0,-0.7071,0.7071,1,0.0,1500.0,7,938.29,0.6608,Medium,183,0,0.0067,864,0,3,2,700,80
TXN_00012114,USR_0256,2024-11-26 09:25:01,1271,ride_sharing,9,0,0.7071,-0.7071,1,0.0,1500.0,1,620.0,2.05,Medium,189,0,0.0327,944,0,6,2,1300,29
TXN_00012115,USR_0256,2024-11-26 14:27:17,1071,ride_sharing,14,0,-0.5,-0.866,2,1271.0,229.0,1,620.0,1.7274,Medium,189,0,0.95,973,0,0,3,1100,29
TXN_00012116,USR_0256,2024-11-28 20:50:54,1292,food_delivery,20,0,-0.866,0.5,1,0.0,1500.0,2,1171.0,1.1033,Medium,191,0,0.0199,1002,0,2,2,1400,108
TXN_00012117,USR_0257,2024-09-03 06:30:37,1524,food_delivery,6,0,1.0,0.0,1,0.0,1500.0,0,1075.0,1.4177,Medium,232,0,0.0027,0,0,0,3,1550,26
TXN_00012118,USR_0257,2024-09-03 08:07:10,1836,food_delivery,8,0,0.866,-0.5,2,1524.0,-24.0,0,1075.0,1.7079,Medium,232,0,0.95,26,0,0,3,1900,64
TXN_00012119,USR_0257,2024-09-03 10:07:10,1781,food_delivery,10,0,0.5,-0.866,3,3360.0,-1860.0,0,1075.0,1.6567,Medium,232,0,0.95,90,0,0,3,1850,69
TXN_00012120,USR_0257,2024-09-09 13:39:14,578,shopping,13,0,-0.2588,-0.9659,1,0.0,1500.0,3,1713.67,0.3373,Medium,238,0,0.0265,159,0,6,2,600,22
TXN_00012121,USR_0257,2024-09-09 21:16:40,1712,food_delivery,21,0,-0.7071,0.7071,2,578.0,922.0,3,1713.67,0.999,Medium,238,0,0.4986,181,0,0,3,1750,38
TXN_00012122,USR_0257,2024-09-16 08:35:19,1980,food_delivery,8,0,0.866,-0.5,1,0.0,1500.0,2,1145.0,1.7293,Medium,245,0,0.0225,219,0,7,3,2000,20
TXN_00012123,USR_0257,2024-09-16 17:45:35,1301,ecommerce,17,0,-0.9659,-0.2588,2,1980.0,-480.0,2,1145.0,1.1362,Medium,245,0,0.95,239,0,0,3,1350,49
TXN_00012124,USR_0257,2024-09-17 10:47:04,1754,food_delivery,10,0,0.5,-0.866,1,0.0,1500.0,2,1640.5,1.0692,Medium,246,0,0.0181,288,3,1,3,1800,46
TXN_00012125,USR_0257,2024-09-17 17:06:34,993,ecommerce,17,0,-0.9659,-0.2588,2,1754.0,-254.0,2,1640.5,0.6053,Medium,246,0,0.95,334,0,0,3,1050,57
TXN_00012126,USR_0257,2024-09-17 21:16:37,697,shopping,21,0,-0.7071,0.7071,3,2747.0,-1247.0,2,1640.5,0.4249,Medium,246,0,0.95,391,0,0,3,750,53
TXN_00012127,USR_0257,2024-09-20 08:01:25,1702,ecommerce,8,0,0.866,-0.5,1,0.0,1500.0,5,1345.0,1.2654,Medium,249,0,0.0024,444,0,3,3,1750,48
TXN_00012128,USR_0257,2024-09-20 12:42:29,1099,shopping,12,0,0.0,-1.0,2,1702.0,-202.0,5,1345.0,0.8171,Medium,249,0,0.95,492,0,0,3,1150,51
TXN_00012129,USR_0257,2024-09-20 13:37:27,1862,ecommerce,13,0,-0.2588,-0.9659,3,2801.0,-1301.0,5,1345.0,1.3844,Medium,249,0,0.95,543,0,0,3,1900,38
TXN_00012130,USR_0257,2024-09-20 19:11:32,1917,ride_sharing,19,0,-0.9659,0.2588,4,4663.0,-3163.0,5,1345.0,1.4253,Medium,249,0,0.95,581,0,0,3,1950,33
TXN_00012131,USR_0257,2024-09-23 10:55:26,1739,shopping,10,0,0.5,-0.866,1,0.0,1500.0,9,1478.33,1.1763,Medium,252,0,0.0276,614,0,3,3,1800,61
TXN_00012132,USR_0257,2024-09-23 13:24:21,266,ride_sharing,13,0,-0.2588,-0.9659,2,1739.0,-239.0,9,1478.33,0.1799,Medium,252,0,0.95,675,0,0,3,300,34
TXN_00012133,USR_0257,2024-09-23 14:56:39,1507,ecommerce,14,0,-0.5,-0.866,3,2005.0,-505.0,9,1478.33,1.0194,Medium,252,0,0.95,709,0,0,3,1550,43
TXN_00012134,USR_0257,2024-09-23 18:18:39,1884,food_delivery,18,0,-1.0,-0.0,4,3512.0,-2012.0,9,1478.33,1.2744,Medium,252,0,0.95,752,0,0,3,1950,66
TXN_00012135,USR_0257,2024-10-04 07:04:49,813,ride_sharing,7,0,0.9659,-0.2588,1,0.0,1500.0,0,1075.0,0.7563,Medium,263,0,0.0379,0,0,11,2,900,87
TXN_00012136,USR_0257,2024-10-04 20:35:05,1869,ecommerce,20,0,-0.866,0.5,2,813.0,687.0,0,1075.0,1.7386,Medium,263,0,0.6379,87,0,0,3,1900,31
TXN_00012137,USR_0257,2024-10-07 06:48:25,640,food_delivery,6,0,1.0,0.0,1,0.0,1500.0,2,1341.0,0.4773,Medium,266,0,0.0014,118,0,3,2,700,60
TXN_00012138,USR_0257,2024-10-07 12:33:19,375,shopping,12,0,0.0,-1.0,2,640.0,860.0,2,1341.0,0.2796,Medium,266,0,0.5448,178,0,0,3,400,25
TXN_00012139,USR_0257,2024-10-07 12:48:44,1285,ride_sharing,12,0,0.0,-1.0,3,1015.0,485.0,2,1341.0,0.9582,Medium,266,0,0.8783,203,0,0,3,1350,65
TXN_00012140,USR_0257,2024-10-07 20:48:43,1259,ecommerce,20,0,-0.866,0.5,4,2300.0,-800.0,2,1341.0,0.9389,Medium,266,0,0.95,268,0,0,3,1300,41
TXN_00012141,USR_0257,2024-10-08 09:27:07,1624,food_delivery,9,0,0.7071,-0.7071,1,0.0,1500.0,6,1040.17,1.5613,Medium,267,0,0.0342,309,7,1,3,1650,26
TXN_00012142,USR_0257,2024-10-09 08:32:58,1672,ecommerce,8,0,0.866,-0.5,1,0.0,1500.0,7,1123.57,1.4881,Medium,268,0,0.0035,335,8,1,3,1700,28
TXN_00012143,USR_0257,2024-10-09 12:18:52,1565,shopping,12,0,0.0,-1.0,2,1672.0,-172.0,7,1123.57,1.3929,Medium,268,0,0.95,363,0,0,3,1600,35
TXN_00012144,USR_0257,2024-10-09 18:19:11,1779,ride_sharing,18,0,-1.0,-0.0,3,3237.0,-1737.0,7,1123.57,1.5833,Medium,268,0,0.95,398,0,0,3,1800,21
TXN_00012145,USR_0257,2024-10-16 09:02:22,289,food_delivery,9,0,0.7071,-0.7071,1,0.0,1500.0,3,1672.0,0.1728,Medium,275,0,0.0007,419,0,7,3,350,61
TXN_00012146,USR_0257,2024-10-16 19:16:43,1764,shopping,19,0,-0.9659,0.2588,2,289.0,1211.0,3,1672.0,1.055,Medium,275,0,0.3105,480,0,0,3,1800,36
TXN_00012147,USR_0257,2024-10-16 21:43:37,1767,shopping,21,0,-0.7071,0.7071,3,2053.0,-553.0,3,1672.0,1.0568,Medium,275,0,0.95,516,0,0,3,1800,33
TXN_00012148,USR_0257,2024-10-17 08:54:00,1140,ride_sharing,8,0,0.866,-0.5,1,0.0,1500.0,3,1273.33,0.8953,Medium,276,0,0.0365,549,8,1,2,1200,60
TXN_00012149,USR_0257,2024-10-18 14:08:29,1288,shopping,14,0,-0.5,-0.866,1,0.0,1500.0,4,1240.0,1.0387,Medium,277,0,0.0072,609,8,1,2,1400,112
TXN_00012150,USR_0257,2024-10-18 19:35:20,1773,food_delivery,19,0,-0.9659,0.2588,2,1288.0,212.0,4,1240.0,1.4298,Medium,277,0,0.95,721,0,0,3,1800,27
TXN_00012151,USR_0257,2024-10-18 20:30:18,160,ride_sharing,20,0,-0.866,0.5,3,3061.0,-1561.0,4,1240.0,0.129,Medium,277,0,0.95,748,0,0,3,200,40
TXN_00012152,USR_0257,2024-10-20 18:46:05,1331,ride_sharing,18,1,-1.0,-0.0,1,0.0,1500.0,7,1168.71,1.1389,Medium,279,0,0.0123,788,0,2,2,1400,69
TXN_00012153,USR_0257,2024-10-20 20:03:55,389,shopping,20,1,-0.866,0.5,2,1331.0,169.0,7,1168.71,0.3328,Medium,279,0,0.95,857,0,0,3,450,61
TXN_00012154,USR_0257,2024-10-22 06:06:05,870,shopping,6,0,1.0,0.0,1,0.0,1500.0,9,1100.11,0.7908,Medium,281,0,0.0335,918,0,2,2,900,30
TXN_00012155,USR_0257,2024-10-24 16:14:21,1272,ride_sharing,16,0,-0.866,-0.5,1,0.0,1500.0,7,993.0,1.281,Medium,283,0,0.0127,948,0,2,2,1300,28
TXN_00012156,USR_0257,2024-10-25 19:08:44,795,ride_sharing,19,0,-0.9659,0.2588,1,0.0,1500.0,7,1011.86,0.7857,Medium,284,0,0.0051,976,10,1,2,900,105
TXN_00012157,USR_0257,2024-11-02 12:36:12,754,ecommerce,12,1,0.0,-1.0,1,0.0,1500.0,0,1075.0,0.7014,Medium,292,0,0.0188,0,0,8,2,800,46
TXN_00012158,USR_0257,2024-11-21 08:05:03,293,ride_sharing,8,0,0.866,-0.5,1,0.0,1500.0,0,1075.0,0.2726,Medium,311,0,0.0253,46,0,19,3,350,57
TXN_00012159,USR_0257,2024-11-21 14:38:12,898,shopping,14,0,-0.5,-0.866,2,293.0,1207.0,0,1075.0,0.8353,Medium,311,0,0.2897,103,0,0,3,950,52
TXN_00012160,USR_0257,2024-11-21 19:45:39,965,ecommerce,19,0,-0.9659,0.2588,3,1191.0,309.0,0,1075.0,0.8977,Medium,311,0,0.95,155,0,0,3,1000,35
TXN_00012161,USR_0257,2024-11-24 03:14:27,1624,ride_sharing,3,1,0.7071,0.7071,1,0.0,1500.0,3,718.67,2.2597,Medium,314,0,0.0031,190,0,3,3,1650,26
TXN_00012162,USR_0257,2024-11-24 12:14:45,1749,shopping,12,1,0.0,-1.0,2,1624.0,-124.0,3,718.67,2.4337,Medium,314,0,0.95,216,0,0,3,1800,51
TXN_00012163,USR_0257,2024-11-24 15:22:09,168,shopping,15,1,-0.7071,-0.7071,3,3373.0,-1873.0,3,718.67,0.2338,Medium,314,0,0.95,267,0,0,3,200,32
TXN_00012164,USR_0257,2024-11-24 17:29:06,748,ecommerce,17,1,-0.9659,-0.2588,4,3541.0,-2041.0,3,718.67,1.0408,Medium,314,0,0.95,299,0,0,3,800,52
TXN_00012165,USR_0257,2024-11-27 14:14:46,368,food_delivery,14,0,-0.5,-0.866,1,0.0,1500.0,7,920.71,0.3997,Medium,317,0,0.0329,351,0,3,2,400,32
TXN_00012166,USR_0257,2024-11-30 06:16:13,1615,ecommerce,6,1,1.0,0.0,1,0.0,1500.0,5,931.4,1.7339,Medium,320,0,0.0181,383,0,3,3,1650,35
TXN_00012167,USR_0257,2024-11-30 13:34:18,1285,shopping,13,1,-0.2588,-0.9659,2,1615.0,-115.0,5,931.4,1.3796,Medium,320,0,0.95,418,0,0,3,1350,65
TXN_00012168,USR_0257,2024-11-30 18:42:22,642,food_delivery,18,1,-1.0,-0.0,3,2900.0,-1400.0,5,931.4,0.6893,Medium,320,0,0.95,483,0,0,3,700,58
TXN_00012169,USR_0258,2024-09-03 02:21:27,560,ride_sharing,2,0,0.5,0.866,1,0.0,1500.0,0,1075.0,0.5209,Medium,126,0,0.0204,0,0,0,2,600,40
TXN_00012170,USR_0258,2024-09-07 12:56:39,499,shopping,12,1,0.0,-1.0,1,0.0,1500.0,1,560.0,0.8911,Medium,130,0,0.0305,40,0,4,2,600,101
TXN_00012171,USR_0258,2024-09-07 14:37:17,263,food_delivery,14,1,-0.5,-0.866,2,499.0,1001.0,1,560.0,0.4696,Medium,130,0,0.4462,141,0,0,3,300,37
TXN_00012172,USR_0258,2024-09-07 15:12:36,1888,ecommerce,15,1,-0.7071,-0.7071,3,762.0,738.0,1,560.0,3.3714,Medium,130,0,0.6971,178,0,0,3,1950,62
TXN_00012173,USR_0258,2024-09-07 19:15:05,845,food_delivery,19,1,-0.9659,0.2588,4,2650.0,-1150.0,1,560.0,1.5089,Medium,130,0,0.95,240,0,0,3,900,55
TXN_00012174,USR_0258,2024-09-10 08:14:14,169,ecommerce,8,0,0.866,-0.5,1,0.0,1500.0,5,811.0,0.2084,Medium,133,0,0.0079,295,0,3,2,200,31
TXN_00012175,USR_0258,2024-09-10 14:32:11,351,ride_sharing,14,0,-0.5,-0.866,2,169.0,1331.0,5,811.0,0.4328,Medium,133,0,0.2286,326,0,0,2,400,49
TXN_00012176,USR_0258,2024-09-14 08:59:10,382,ride_sharing,8,1,0.866,-0.5,1,0.0,1500.0,6,669.17,0.5709,Medium,137,0,0.002,375,0,4,3,450,68
TXN_00012177,USR_0258,2024-09-14 12:35:52,876,shopping,12,1,0.0,-1.0,2,382.0,1118.0,6,669.17,1.3091,Medium,137,0,0.3528,443,0,0,3,900,24
TXN_00012178,USR_0258,2024-09-14 18:06:50,1599,shopping,18,1,-1.0,-0.0,3,1258.0,242.0,6,669.17,2.3895,Medium,137,0,0.95,467,0,0,3,1650,51
TXN_00012179,USR_0258,2024-09-17 20:04:35,623,ride_sharing,20,0,-0.866,0.5,1,0.0,1500.0,5,675.4,0.9224,Medium,140,0,0.0132,518,0,3,2,700,77
TXN_00012180,USR_0258,2024-09-27 13:57:42,373,shopping,13,0,-0.2588,-0.9659,1,0.0,1500.0,0,1075.0,0.347,Medium,150,0,0.0182,595,0,10,2,400,27
TXN_00012182,USR_0258,2024-09-27 18:04:19,1152,shopping,18,0,-1.0,-0.0,3,708.0,792.0,0,1075.0,1.0716,Medium,150,0,0.6579,687,0,0,3,1200,48
TXN_00012181,USR_0258,2024-09-27 18:44:13,335,ride_sharing,18,0,-1.0,-0.0,2,373.0,1127.0,0,1075.0,0.3116,Medium,150,0,0.3766,622,0,0,3,400,65
TXN_00012183,USR_0258,2024-10-14 02:50:49,1423,shopping,2,0,0.5,0.866,1,0.0,1500.0,0,1075.0,1.3237,Medium,167,0,0.0042,0,0,17,3,1450,27
TXN_00012184,USR_0258,2024-10-14 13:08:45,1764,ecommerce,13,0,-0.2588,-0.9659,2,1423.0,77.0,0,1075.0,1.6409,Medium,167,0,0.95,27,0,0,3,1800,36
TXN_00012185,USR_0258,2024-10-14 13:41:12,168,ride_sharing,13,0,-0.2588,-0.9659,3,3187.0,-1687.0,0,1075.0,0.1563,Medium,167,0,0.95,63,0,0,3,200,32
TXN_00012186,USR_0258,2024-10-14 17:31:27,1902,food_delivery,17,0,-0.9659,-0.2588,4,3355.0,-1855.0,0,1075.0,1.7693,Medium,167,0,0.95,95,0,0,3,1950,48
TXN_00012187,USR_0258,2024-10-15 07:17:48,1510,food_delivery,7,0,0.9659,-0.2588,1,0.0,1500.0,4,1314.25,1.1489,Medium,168,0,0.0062,143,3,1,3,1550,40
TXN_00012188,USR_0258,2024-10-15 11:25:49,1221,ecommerce,11,0,0.2588,-0.9659,2,1510.0,-10.0,4,1314.25,0.929,Medium,168,0,0.95,183,0,0,3,1250,29
TXN_00012190,USR_0258,2024-10-21 07:34:59,562,shopping,7,0,0.9659,-0.2588,2,602.0,898.0,6,1331.33,0.4221,Medium,174,0,0.492,310,0,0,3,600,38
TXN_00012189,USR_0258,2024-10-21 07:38:48,602,food_delivery,7,0,0.9659,-0.2588,1,0.0,1500.0,6,1331.33,0.4522,Medium,174,0,0.0235,212,0,6,2,700,98
TXN_00012191,USR_0258,2024-10-21 14:07:51,946,food_delivery,14,0,-0.5,-0.866,3,1164.0,336.0,6,1331.33,0.7106,Medium,174,0,0.95,348,0,0,3,1000,54
TXN_00012192,USR_0258,2024-10-21 21:11:50,791,shopping,21,0,-0.7071,0.7071,4,2110.0,-610.0,6,1331.33,0.5941,Medium,174,0,0.95,402,0,0,3,850,59
TXN_00012193,USR_0258,2024-10-26 07:58:14,820,ride_sharing,7,1,0.9659,-0.2588,1,0.0,1500.0,4,725.25,1.1306,Medium,179,0,0.026,461,0,5,2,900,80
TXN_00012194,USR_0258,2024-10-26 09:04:22,1694,ride_sharing,9,1,0.7071,-0.7071,2,820.0,680.0,4,725.25,2.3357,Medium,179,0,0.6633,541,0,0,3,1750,56
TXN_00012195,USR_0258,2024-10-26 15:48:52,1805,ecommerce,15,1,-0.7071,-0.7071,3,2514.0,-1014.0,4,725.25,2.4888,Medium,179,0,0.95,597,0,0,3,1850,45
TXN_00012196,USR_0258,2024-10-26 21:02:42,1735,ecommerce,21,1,-0.7071,0.7071,4,4319.0,-2819.0,4,725.25,2.3923,Medium,179,0,0.95,642,0,0,3,1800,65
TXN_00012197,USR_0258,2024-10-27 12:16:24,1278,food_delivery,12,1,0.0,-1.0,1,0.0,1500.0,8,1119.38,1.1417,Medium,180,0,0.0152,707,5,1,2,1300,22
TXN_00012198,USR_0258,2024-10-27 18:16:29,823,ride_sharing,18,1,-1.0,-0.0,2,1278.0,222.0,8,1119.38,0.7352,Medium,180,0,0.95,729,0,0,3,850,27
TXN_00012199,USR_0258,2024-10-29 09:27:31,1084,food_delivery,9,0,0.7071,-0.7071,1,0.0,1500.0,6,1359.17,0.7975,Medium,182,0,0.0293,756,0,2,2,1200,116
TXN_00012200,USR_0258,2024-10-29 13:07:59,294,ecommerce,13,0,-0.2588,-0.9659,2,1084.0,416.0,6,1359.17,0.2163,Medium,182,0,0.8296,872,0,0,3,350,56
TXN_00012201,USR_0258,2024-11-01 13:14:00,294,ecommerce,13,0,-0.2588,-0.9659,1,0.0,1500.0,8,1191.62,0.2467,Medium,185,0,0.0117,0,0,3,3,350,56
TXN_00012203,USR_0258,2024-11-01 13:28:13,1349,shopping,13,0,-0.2588,-0.9659,3,1325.0,175.0,8,1191.62,1.1321,Medium,185,0,0.95,125,0,0,3,1400,51
TXN_00012202,USR_0258,2024-11-01 13:36:24,1031,shopping,13,0,-0.2588,-0.9659,2,294.0,1206.0,8,1191.62,0.8652,Medium,185,0,0.3078,56,0,0,3,1100,69
TXN_00012204,USR_0258,2024-11-02 18:28:05,989,ride_sharing,18,1,-1.0,-0.0,1,0.0,1500.0,11,1109.73,0.8912,Medium,186,0,0.0034,176,7,1,2,1100,111
TXN_00012205,USR_0258,2024-11-03 12:41:53,1370,ecommerce,12,1,0.0,-1.0,1,0.0,1500.0,8,892.75,1.5346,Medium,187,0,0.0149,287,8,1,3,1400,30
TXN_00012206,USR_0258,2024-11-03 23:18:32,234,ride_sharing,23,1,-0.2588,0.9659,2,1370.0,130.0,8,892.75,0.2621,Medium,187,0,0.95,317,0,0,3,300,66
TXN_00012207,USR_0258,2024-11-04 06:03:22,491,food_delivery,6,0,1.0,0.0,1,0.0,1500.0,8,830.62,0.5911,Medium,188,0,0.0263,383,9,1,2,600,109
TXN_00012208,USR_0258,2024-11-04 13:24:55,1490,ride_sharing,13,0,-0.2588,-0.9659,2,491.0,1009.0,8,830.62,1.7938,Medium,188,0,0.4436,492,0,0,3,1550,60
TXN_00012209,USR_0258,2024-11-04 20:45:50,264,ride_sharing,20,0,-0.866,0.5,3,1981.0,-481.0,8,830.62,0.3178,Medium,188,0,0.95,552,0,0,3,300,36
TXN_00012210,USR_0258,2024-11-04 21:31:18,799,shopping,21,0,-0.7071,0.7071,4,2245.0,-745.0,8,830.62,0.9619,Medium,188,0,0.95,588,0,0,3,850,51
TXN_00012211,USR_0258,2024-11-09 06:17:26,1652,ride_sharing,6,1,1.0,0.0,1,0.0,1500.0,7,805.29,2.0514,Medium,193,0,0.012,639,0,5,3,1700,48
TXN_00012212,USR_0258,2024-11-09 15:32:56,350,ecommerce,15,1,-0.7071,-0.7071,2,1652.0,-152.0,7,805.29,0.4346,Medium,193,0,0.95,687,0,0,3,400,50
TXN_00012213,USR_0258,2024-11-09 19:50:01,1834,shopping,19,1,-0.9659,0.2588,3,2002.0,-502.0,7,805.29,2.2775,Medium,193,0,0.95,737,0,0,3,1900,66
TXN_00012214,USR_0258,2024-11-15 06:51:04,1758,ride_sharing,6,0,1.0,0.0,1,0.0,1500.0,3,1278.67,1.3749,Medium,199,0,0.0055,803,0,6,3,1800,42
TXN_00012215,USR_0258,2024-11-15 08:00:49,1964,ride_sharing,8,0,0.866,-0.5,2,1758.0,-258.0,3,1278.67,1.536,Medium,199,0,0.95,845,0,0,3,2000,36
TXN_00012216,USR_0258,2024-11-15 11:56:46,1676,ride_sharing,11,0,0.2588,-0.9659,3,3722.0,-2222.0,3,1278.67,1.3107,Medium,199,0,0.95,881,0,0,3,1700,24
TXN_00012217,USR_0258,2024-11-15 18:15:49,1677,ride_sharing,18,0,-1.0,-0.0,4,5398.0,-3898.0,3,1278.67,1.3115,Medium,199,0,0.95,905,0,0,3,1700,23
TXN_00012218,USR_0258,2024-11-18 08:20:52,1815,ride_sharing,8,0,0.866,-0.5,1,0.0,1500.0,4,1768.75,1.0261,Medium,202,0,0.013,928,0,3,3,1850,35
TXN_00012219,USR_0258,2024-11-18 19:08:10,309,shopping,19,0,-0.9659,0.2588,2,1815.0,-315.0,4,1768.75,0.1747,Medium,202,0,0.95,963,0,0,3,350,41
TXN_00012220,USR_0258,2024-11-18 19:47:51,986,ride_sharing,19,0,-0.9659,0.2588,3,2124.0,-624.0,4,1768.75,0.5575,Medium,202,0,0.95,1004,0,0,3,1050,64
TXN_00012221,USR_0258,2024-11-19 22:48:42,515,food_delivery,22,0,-0.5,0.866,1,0.0,1500.0,7,1455.0,0.354,Medium,203,0,0.0393,1068,11,1,2,600,85
TXN_00012222,USR_0258,2024-11-23 18:03:10,1301,food_delivery,18,1,-1.0,-0.0,1,0.0,1500.0,4,906.25,1.4356,Medium,207,0,0.0166,1153,0,4,2,1400,99
TXN_00012223,USR_0258,2024-11-27 12:28:49,1922,ecommerce,12,0,0.0,-1.0,1,0.0,1500.0,1,1301.0,1.4773,Medium,211,0,0.0311,1252,0,4,3,1950,28
TXN_00012224,USR_0258,2024-11-27 16:04:59,1829,shopping,16,0,-0.866,-0.5,2,1922.0,-422.0,1,1301.0,1.4058,Medium,211,0,0.95,1280,0,0,3,1850,21
TXN_00012225,USR_0259,2024-09-01 18:58:45,1057,food_delivery,18,1,-1.0,-0.0,1,0.0,1500.0,0,1075.0,0.9833,Medium,222,0,0.0041,0,0,0,2,1100,43
TXN_00012226,USR_0259,2024-09-11 12:10:46,1586,shopping,12,0,0.0,-1.0,1,0.0,1500.0,0,1075.0,1.4753,Medium,232,0,0.0166,43,0,10,3,1650,64
TXN_00012228,USR_0259,2024-09-14 07:15:25,176,shopping,7,1,0.9659,-0.2588,2,1217.0,283.0,1,1586.0,0.111,Medium,235,0,0.9023,190,0,0,3,200,24
TXN_00012227,USR_0259,2024-09-14 07:50:34,1217,ecommerce,7,1,0.9659,-0.2588,1,0.0,1500.0,1,1586.0,0.7673,Medium,235,0,0.0348,107,0,3,2,1300,83
TXN_00012229,USR_0259,2024-09-20 06:13:09,303,food_delivery,6,0,1.0,0.0,1,0.0,1500.0,2,696.5,0.435,Medium,241,0,0.004,214,0,6,3,350,47
TXN_00012230,USR_0259,2024-09-20 10:33:50,394,ecommerce,10,0,0.5,-0.866,2,303.0,1197.0,2,696.5,0.5657,Medium,241,0,0.3009,261,0,0,3,450,56
TXN_00012231,USR_0259,2024-09-20 17:18:06,727,food_delivery,17,0,-0.9659,-0.2588,3,697.0,803.0,2,696.5,1.0438,Medium,241,0,0.6793,317,0,0,3,750,23
TXN_00012232,USR_0259,2024-09-20 17:39:11,271,food_delivery,17,0,-0.9659,-0.2588,4,1424.0,76.0,2,696.5,0.3891,Medium,241,0,0.95,340,0,0,3,300,29
TXN_00012233,USR_0259,2024-09-26 08:31:04,1143,ecommerce,8,0,0.866,-0.5,1,0.0,1500.0,4,423.75,2.6973,Medium,247,0,0.0063,369,0,6,2,1200,57
TXN_00012234,USR_0259,2024-09-26 11:20:17,1551,shopping,11,0,0.2588,-0.9659,2,1143.0,357.0,4,423.75,3.6602,Medium,247,0,0.89,426,0,0,3,1600,49
TXN_00012235,USR_0259,2024-09-26 12:48:45,1417,shopping,12,0,0.0,-1.0,3,2694.0,-1194.0,4,423.75,3.344,Medium,247,0,0.95,475,0,0,3,1450,33
TXN_00012236,USR_0259,2024-09-26 13:00:23,1993,shopping,13,0,-0.2588,-0.9659,4,4111.0,-2611.0,4,423.75,4.7032,Medium,247,0,0.95,508,0,0,3,2050,57
TXN_00012237,USR_0259,2024-09-28 06:32:02,1473,food_delivery,6,1,1.0,0.0,1,0.0,1500.0,4,1526.0,0.9653,Medium,249,0,0.025,565,0,2,3,1500,27
TXN_00012238,USR_0259,2024-09-28 12:17:48,1777,shopping,12,1,0.0,-1.0,2,1473.0,27.0,4,1526.0,1.1645,Medium,249,0,0.95,592,0,0,3,1800,23
TXN_00012239,USR_0259,2024-09-28 16:27:50,901,ecommerce,16,1,-0.866,-0.5,3,3250.0,-1750.0,4,1526.0,0.5904,Medium,249,0,0.95,615,0,0,3,950,49
TXN_00012240,USR_0259,2024-09-28 18:06:19,885,ride_sharing,18,1,-1.0,-0.0,4,4151.0,-2651.0,4,1526.0,0.5799,Medium,249,0,0.95,664,0,0,3,950,65
TXN_00012241,USR_0259,2024-09-29 19:12:55,361,ecommerce,19,1,-0.9659,0.2588,1,0.0,1500.0,8,1392.5,0.2592,Medium,250,0,0.0171,729,6,1,2,400,39
TXN_00012242,USR_0259,2024-10-08 07:44:46,2000,shopping,7,0,0.9659,-0.2588,1,0.0,1500.0,0,1075.0,1.8605,Medium,259,0,0.036,0,0,9,3,2050,50
TXN_00012243,USR_0259,2024-10-08 08:40:04,1665,ride_sharing,8,0,0.866,-0.5,2,2000.0,-500.0,0,1075.0,1.5488,Medium,259,0,0.95,50,0,0,3,1700,35
